p	trips_min	trips_max	trips_mean	trips_med	trips_sd	succ_mean	succ_med	diag_mean	diag_med
0	14	14	14	14	0	1	1	1	1
2e-05	14	42	14.0311	14	0.932815	1	1	1	1
4e-05	14	42	14.0583	14	1.27669	1	1	1	1
6e-05	14	42	14.0894	14	1.58001	1	1	1	1
8e-05	14	42	14.1283	14	1.89126	1	1	1	1
0.0001	14	70	14.14	14	2.02933	1	1	1	1
0.00012	14	70	14.1594	14	2.20784	1	1	1	1
0.00014	14	42	14.1711	14	2.18216	1	1	1	1
0.00016	14	70	14.2411	14	2.66993	1	1	1	1
0.00018	14	42	14.245	14	2.60768	1	1	1	1
0.0002	14	70	14.2061	14	2.43853	1	1	1	1
0.00022	14	42	14.2956	14	2.8615	1	1	1	1
0.00024	14	70	14.315	14	3.06172	1	1	1	1
0.00026	14	42	14.3306	14	3.02428	1	1	1	1
0.00028	14	42	14.4083	14	3.35658	1	1	1	1
0.0003	14	70	14.4083	14	3.54588	1	1	1	1
0.00032	14	70	14.4083	14	3.48392	1	1	1	1
0.00034	14	70	14.3656	14	3.24615	1	1	1	1
0.00036	14	70	14.4239	14	3.48206	1	1	1	1
0.00038	14	70	14.5833	14	4.21133	1	1	1	1
0.0004	14	70	14.5017	14	3.96926	1	1	1	1
0.00042	14	70	14.5678	14	4.08219	1	1	1	1
0.00044	14	70	14.5794	14	4.14673	1	1	1	1
0.00046	14	70	14.6144	14	4.33439	1	1	1	1
0.00048	14	70	14.7	14	4.59021	1	1	1	1
0.0005	14	70	14.6572	14	4.41528	1	1	1	1
0.00052	14	70	14.7856	14	4.8084	1	1	1	1
0.00054	14	70	14.6183	14	4.19337	1	1	1	1
0.00056	14	98	14.8556	14	5.06153	1	1	1	1
0.00058	14	70	14.7156	14	4.65847	1	1	1	1
0.0006	14	70	14.8322	14	4.89043	1	1	1	1
0.00062	14	70	14.9139	14	5.08356	1	1	1	1
0.00064	14	70	14.9022	14	5.11766	1	1	1	1
0.00066	14	70	14.84	14	4.95546	1	1	1	1
0.00068	14	98	14.91	14	5.2838	1	1	1	1
0.0007	14	70	14.9956	14	5.35039	1	1	1	1
0.00072	14	70	14.9917	14	5.38155	1	1	1	1
0.00074	14	70	14.8944	14	5.14025	1	1	1	1
0.00076	14	70	15.1239	14	5.80433	1	1	1	1
0.00078	14	70	15.1394	14	5.80129	1	1	1	1
0.0008	14	98	15.0928	14	5.77266	1	1	1	1
0.00082	14	70	15.1239	14	5.7288	1	1	1	1
0.00084	14	98	15.2133	14	5.9988	1	1	1	1
0.00086	14	70	15.1822	14	5.85815	1	1	1	1
0.00088	14	70	15.1667	14	5.91674	1	1	1	1
0.0009	14	98	15.2833	14	6.3377	1	1	1	1
0.00092	14	98	15.225	14	6.14884	1	1	1	1
0.00094	14	70	15.1822	14	5.91365	1	1	1	1
0.00096	14	98	15.3494	14	6.4518	1	1	1	1
0.00098	14	70	15.4311	14	6.55987	1	1	1	1
0.001	14	70	15.4389	14	6.52488	1	1	1	1
0.00102	14	70	15.4428	14	6.61518	1	1	1	1
0.00104	14	98	15.5594	14	6.95839	1	1	1	1
0.00106	14	70	15.4583	14	6.5289	1	1	1	1
0.00108	14	98	15.6178	14	7.01526	1	1	1	1
0.0011	14	98	15.5244	14	6.73568	1	1	1	1
0.00112	14	98	15.7033	14	7.10311	1	1	1	1
0.00114	14	98	15.6683	14	7.08841	1	1	1	1
0.00116	14	98	15.6022	14	6.8936	1	1	1	1
0.00118	14	98	15.7811	14	7.37028	1	1	1	1
0.0012	14	98	15.6878	14	6.99875	1	1	1	1
0.00122	14	98	15.8433	14	7.60248	1	1	1	1
0.00124	14	98	15.7306	14	7.31563	1	1	1	1
0.00126	14	98	15.8006	14	7.31363	1	1	1	1
0.00128	14	98	15.7072	14	7.18601	1	1	1	1
0.0013	14	98	15.8783	14	7.58673	1	1	1	1
0.00132	14	98	15.9094	14	7.50678	1	1	1	1
0.00134	14	98	16.0067	14	7.84375	1	1	1	1
0.00136	14	98	16.0883	14	8.00812	1	1	1	1
0.00138	14	126	15.9172	14	7.61999	1	1	1	1
0.0014	14	98	15.9483	14	7.86537	1	1	1	1
0.00142	14	98	16.1039	14	8.01764	1	1	1	1
0.00144	14	126	16.2594	14	8.37479	1	1	1	1
0.00146	14	98	16.1933	14	8.22857	1	1	1	1
0.00148	14	126	15.9289	14	7.7657	1	1	1	1
0.0015	14	98	16.0533	14	7.95581	1	1	1	1
0.00152	14	98	16.1428	14	8.14218	1	1	1	1
0.00154	14	126	16.0922	14	8.02748	1	1	1	1
0.00156	14	70	16.2478	14	8.20059	1	1	1	1
0.00158	14	98	16.3917	14	8.59521	1	1	1	1
0.0016	14	98	16.6056	14	8.86453	1	1	1	1
0.00162	14	98	16.415	14	8.576	1	1	1	1
0.00164	14	126	16.6094	14	9.13563	1	1	1	1
0.00166	14	98	16.7183	14	9.25801	1	1	1	1
0.00168	14	98	16.5317	14	8.89204	1	1	1	1
0.0017	14	98	16.4306	14	8.72271	1	1	1	1
0.00172	14	98	16.52	14	8.8647	1	1	1	1
0.00174	14	98	16.4033	14	8.61095	1	1	1	1
0.00176	14	126	16.6367	14	9.01377	1	1	1	1
0.00178	14	126	16.6133	14	8.98427	1	1	1	1
0.0018	14	98	16.7456	14	9.185	1	1	1	1
0.00182	14	98	16.5006	14	8.85177	1	1	1	1
0.00184	14	98	16.555	14	8.71211	1	1	1	1
0.00186	14	98	16.6328	14	9.04505	1	1	1	1
0.00188	14	126	16.7806	14	9.32164	1	1	1	1
0.0019	14	126	16.9672	14	9.85619	1	1	1	1
0.00192	14	98	16.9789	14	9.62344	1	1	1	1
0.00194	14	126	16.8233	14	9.53414	1	1	1	1
0.00196	14	98	16.7261	14	9.22036	1	1	1	1
0.00198	14	126	16.9439	14	9.62856	1	1	1	1
0.002	14	98	17.0567	14	9.75654	1	1	1	1
0.00202	14	98	16.9789	14	9.61212	1	1	1	1
0.00204	14	140	16.9536	14	9.57027	0.999861	1	1	1
0.00206	14	126	16.9672	14	9.66655	1	1	1	1
0.00208	14	140	16.8914	14	9.54372	0.999861	1	1	1
0.0021	14	126	16.905	14	9.67419	1	1	1	1
0.00212	14	98	16.9944	14	9.66379	1	1	1	1
0.00214	14	140	17.0586	14	9.93428	0.999861	1	1	1
0.00216	14	126	17.1928	14	10.1995	1	1	1	1
0.00218	14	126	17.1539	14	10.0829	1	1	1	1
0.0022	14	126	17.3522	14	10.2815	1	1	1	1
0.00222	14	126	17.1578	14	9.87981	1	1	1	1
0.00224	14	126	17.115	14	10.1595	1	1	1	1
0.00226	14	126	17.2006	14	9.89359	1	1	1	1
0.00228	14	126	17.2706	14	10.1642	1	1	1	1
0.0023	14	140	17.4358	14	10.6868	0.999861	1	1	1
0.00232	14	126	17.3872	14	10.1581	1	1	1	1
0.00234	14	126	17.6556	14	11.0299	1	1	1	1
0.00236	14	126	17.5933	14	10.7405	1	1	1	1
0.00238	14	98	17.395	14	10.3362	1	1	1	1
0.0024	14	126	17.2006	14	10.2716	1	1	1	1
0.00242	14	98	17.8539	14	11.2514	1	1	1	1
0.00244	14	98	17.5583	14	10.7977	1	1	1	1
0.00246	14	126	17.6594	14	10.9543	1	1	1	1
0.00248	14	126	17.5117	14	10.7928	1	1	1	1
0.0025	14	126	17.5544	14	10.964	1	1	1	1
0.00252	14	126	18.0133	14	11.4789	1	1	1	1
0.00254	14	140	17.7936	14	11.1761	0.999861	1	1	1
0.00256	14	98	17.5467	14	10.6543	1	1	1	1
0.00258	14	126	17.9122	14	11.3134	1	1	1	1
0.0026	14	126	17.6633	14	10.7372	1	1	1	1
0.00262	14	140	17.8947	14	11.3925	0.999861	1	1	1
0.00264	14	126	17.8733	14	11.1719	1	1	1	1
0.00266	14	140	18.0697	14	11.788	0.999861	1	1	1
0.00268	14	140	18.1942	14	11.8459	0.999861	1	1	1
0.0027	14	140	17.7839	14	11.2146	0.999722	1	1	1
0.00272	14	126	17.9783	14	11.4768	1	1	1	1
0.00274	14	140	18.1786	14	11.8697	0.999861	1	1	1
0.00276	14	126	18.025	14	11.1816	1	1	1	1
0.00278	14	126	17.9511	14	11.5477	1	1	1	1
0.0028	14	126	18.2039	14	11.7906	1	1	1	1
0.00282	14	140	18.2914	14	12.0529	0.999861	1	1	1
0.00284	14	126	18.3322	14	11.7301	1	1	1	1
0.00286	14	126	18.3283	14	11.8746	1	1	1	1
0.00288	14	126	18.1494	14	11.5771	1	1	1	1
0.0029	14	140	18.4236	14	12.1313	0.999861	1	1	1
0.00292	14	126	18.48	14	12.2747	1	1	1	1
0.00294	14	126	18.3361	14	12.0899	1	1	1	1
0.00296	14	126	18.2856	14	11.6915	1	1	1	1
0.00298	14	126	18.5694	14	12.3875	1	1	1	1
0.003	14	98	18.2933	14	11.67	1	1	1	1
0.00302	14	126	18.5344	14	12.1027	1	1	1	1
0.00304	14	126	18.4683	14	12.0145	1	1	1	1
0.00306	14	140	18.6492	14	12.5252	0.999861	1	1	1
0.00308	14	126	18.4567	14	12.2832	1	1	1	1
0.0031	14	140	18.5014	14	12.3167	0.999861	1	1	1
0.00312	14	140	18.5053	14	12.2931	0.999861	1	1	1
0.00314	14	126	18.7211	14	12.5103	1	1	1	1
0.00316	14	126	18.7833	14	12.7711	1	1	1	1
0.00318	14	140	18.9797	14	12.9852	0.999861	1	1	1
0.0032	14	140	19.0031	14	13.0766	0.999861	1	1	1
0.00322	14	140	18.7658	14	12.6718	0.999861	1	1	1
0.00324	14	140	18.9681	14	12.7486	0.999861	1	1	1
0.00326	14	126	19.1022	14	13.3017	1	1	1	1
0.00328	14	126	18.7056	14	12.7232	1	1	1	1
0.0033	14	126	18.6239	14	12.4025	1	1	1	1
0.00332	14	126	18.9622	14	12.7796	1	1	1	1
0.00334	14	140	18.8961	14	12.9845	0.999722	1	1	1
0.00336	14	140	18.9389	14	13.2137	0.999722	1	1	1
0.00338	14	140	18.9175	14	12.9502	0.999861	1	1	1
0.0034	14	126	19.1917	14	13.2054	1	1	1	1
0.00342	14	140	19.1042	14	13.2446	0.999861	1	1	1
0.00344	14	126	19.1294	14	13.0973	1	1	1	1
0.00346	14	140	19.3764	14	13.2848	0.999861	1	1	1
0.00348	14	140	19.2772	14	13.5685	0.999722	1	1	1
0.0035	14	140	19.2869	14	13.2345	0.999861	1	1	1
0.00352	14	140	19.1119	14	13.0344	0.999861	1	1	1
0.00354	14	126	19.4483	14	13.5751	1	1	1	1
0.00356	14	140	19.3881	14	13.568	0.999861	1	1	1
0.00358	14	126	19.6933	14	13.8054	1	1	1	1
0.0036	14	140	19.4289	14	13.7996	0.999722	1	1	1
0.00362	14	140	19.4872	14	13.6853	0.999722	1	1	1
0.00364	14	140	19.6739	14	14.0266	0.999722	1	1	1
0.00366	14	140	19.4853	14	13.7407	0.999861	1	1	1
0.00368	14	140	19.6914	14	14.0921	0.999861	1	1	1
0.0037	14	140	19.3414	14	13.5222	0.999861	1	1	1
0.00372	14	140	19.8742	14	14.0673	0.999861	1	1	1
0.00374	14	140	19.6894	14	13.9736	0.999722	1	1	1
0.00376	14	140	19.7206	14	13.867	0.999722	1	1	1
0.00378	14	126	19.4406	14	13.5058	1	1	1	1
0.0038	14	140	19.8975	14	14.0576	0.999861	1	1	1
0.00382	14	140	19.7847	14	14.2465	0.999861	1	1	1
0.00384	14	126	19.8061	14	14.0907	1	1	1	1
0.00386	14	126	19.9617	14	14.3024	1	1	1	1
0.00388	14	140	19.7264	14	14.0509	0.999861	1	1	1
0.0039	14	140	20.1075	14	14.7414	0.999861	1	1	1
0.00392	14	140	20.2611	14	14.9533	0.999722	1	1	1
0.00394	14	140	19.7497	14	14.0413	0.999861	1	1	1
0.00396	14	140	19.7342	14	14.0941	0.999861	1	1	1
0.00398	14	140	20.0492	14	14.2894	0.999861	1	1	1
0.004	14	126	20.3622	14	14.8392	1	1	1	1
0.00402	14	140	20.1269	14	14.4685	0.999861	1	1	1
0.00404	14	126	20.265	14	14.4687	1	1	1	1
0.00406	14	140	20.4108	14	15.1175	0.999861	1	1	1
0.00408	14	126	20.1756	14	14.6527	1	1	1	1
0.0041	14	140	20.2942	14	14.5583	0.999861	1	1	1
0.00412	14	126	20.4206	14	14.913	1	1	1	1
0.00414	14	140	20.1814	14	14.991	0.999583	1	1	1
0.00416	14	140	20.4517	14	15.128	0.999444	1	1	1
0.00418	14	140	19.9617	14	14.6038	0.999583	1	1	1
0.0042	14	140	20.4167	14	15.2128	0.999722	1	1	1
0.00422	14	140	20.4925	14	15.0356	0.999861	1	1	1
0.00424	14	140	20.3972	14	14.9703	0.999444	1	1	1
0.00426	14	140	20.4847	14	14.8641	0.999861	1	1	1
0.00428	14	140	20.755	14	15.7269	0.999722	1	1	1
0.0043	14	140	20.4886	14	15.1257	0.999583	1	1	1
0.00432	14	140	20.8775	14	15.2788	0.999861	1	1	1
0.00434	14	140	21.1419	14	16.4473	0.999028	1	1	1
0.00436	14	140	20.9592	14	15.7547	0.999306	1	1	1
0.00438	14	140	20.3311	14	14.8928	0.999444	1	1	1
0.0044	14	140	20.7978	14	15.3118	0.999722	1	1	1
0.00442	14	140	20.7744	14	15.386	0.999722	1	1	1
0.00444	14	140	20.9397	14	15.6367	0.999583	1	1	1
0.00446	14	140	20.9708	14	15.56	0.999583	1	1	1
0.00448	14	140	21.1283	14	15.9671	0.999444	1	1	1
0.0045	14	140	21.1828	14	16.0719	0.999444	1	1	1
0.00452	14	140	20.9125	14	15.4721	0.999861	1	1	1
0.00454	14	140	21.2256	14	15.9813	0.999444	1	1	1
0.00456	14	140	21.2508	14	16.1756	0.999583	1	1	1
0.00458	14	140	21.5483	14	16.0279	0.999722	1	1	1
0.0046	14	140	21.1147	14	15.8267	0.999861	1	1	1
0.00462	14	140	20.9747	14	15.7685	0.999306	1	1	1
0.00464	14	140	21.2294	14.0001	16.0238	0.999444	1	1	1
0.00466	14	140	21.0719	14	15.7667	0.999861	1	1	1
0.00468	14	140	21.4861	14	16.4043	0.999444	1	1	1
0.0047	14	140	20.8794	14	15.5263	0.999722	1	1	1
0.00472	14	140	21.5872	14	16.4771	0.999444	1	1	1
0.00474	14	140	21.525	14	16.7073	0.999167	1	1	1
0.00476	14	140	21.7233	14	16.7276	0.999722	1	1	1
0.00478	14	140	21.2703	14	16.2827	0.999306	1	1	1
0.0048	14	140	21.7039	14	16.8403	0.999167	1	1	1
0.00482	14	140	21.6689	14	16.5893	0.998611	1	1	1
0.00484	14	140	21.4608	14	16.6095	0.999028	1	1	1
0.00486	14	140	21.6436	14	16.5394	0.999583	1	1	1
0.00488	14	140	21.735	14	16.8293	0.999722	1	1	1
0.0049	14	140	21.4453	14	16.4799	0.999306	1	1	1
0.00492	14	140	21.7836	14	16.6955	0.999306	1	1	1
0.00494	14	140	21.8536	14	17.1109	0.999861	1	1	1
0.00496	14	140	22.0733	14	16.9674	0.999167	1	1	1
0.00498	14	140	22.015	14	16.8519	0.999444	1	1	1
0.005	14	140	21.7992	14	16.7729	0.999306	1	1	1
0.00502	14	140	21.9547	14	17.5486	0.99875	1	1	1
0.00504	14	140	21.9994	14	17.3777	0.998889	1	1	1
0.00506	14	140	21.7058	14	16.9192	0.999306	1	1	1
0.00508	14	140	22.2619	14	17.0457	0.999306	1	1	1
0.0051	14	140	21.8906	14	17.0452	0.999444	1	1	1
0.00512	14	140	22.0889	14	17.4567	0.998611	1	1	1
0.00514	14	140	22.0811	14	17.1425	0.999167	1	1	1
0.00516	14	140	22.12	14	17.2018	0.999444	1	1	1
0.00518	14	140	21.9956	14	16.7948	0.999722	1	1	1
0.0052	14	140	22.1725	14	17.1762	0.999583	1	1	1
0.00522	14	140	21.8419	14.0001	16.4545	0.999306	1	1	1
0.00524	14	140	22.3864	14	17.6714	0.999583	1	1	1
0.00526	14	140	22.6839	14.0007	17.6131	0.999167	1	1	1
0.00528	14	140	22.1686	14	17.2634	0.999583	1	1	1
0.0053	14	140	22.0928	14	17.1036	0.999444	1	1	1
0.00532	14	140	22.26	14	17.6577	0.998889	1	1	1
0.00534	14	140	22.7247	14.0002	17.7845	0.999028	1	1	1
0.00536	14	140	22.5225	14.0001	17.637	0.999028	1	1	1
0.00538	14	140	22.7753	14.0022	18.3714	0.999028	1	1	1
0.0054	14	140	22.7597	14	18.2897	0.999028	1	1	1
0.00542	14	140	22.4758	14	17.4626	0.999306	1	1	1
0.00544	14	140	22.7033	14.0001	18.0282	0.999167	1	1	1
0.00546	14	140	22.7636	14.0001	18.1848	0.999306	1	1	1
0.00548	14	140	22.6314	14.0021	18.1027	0.999028	1	1	1
0.0055	14	140	23.1603	14.0117	18.5442	0.998472	1	1	1
0.00552	14	140	22.9542	14	18.2073	0.999028	1	1	1
0.00554	14	140	22.8667	14.002	18.1521	0.998889	1	1	1
0.00556	14	140	23.1817	14.0002	18.502	0.999444	1	1	1
0.00558	14	140	22.9308	14.0007	18.3646	0.998472	1	1	1
0.0056	14	140	23.1117	14.0021	18.4468	0.999167	1	1	1
0.00562	14	140	23.1914	14.001	18.1713	0.999306	1	1	1
0.00564	14	140	22.9367	14.0037	18.2196	0.998889	1	1	1
0.00566	14	140	23.0786	14	18.5124	0.99875	1	1	1
0.00568	14	140	22.9425	14.0002	17.8659	0.999028	1	1	1
0.0057	14	140	23.3819	14.0005	18.6503	0.999028	1	1	1
0.00572	14	140	23.03	14.0012	17.9641	0.999167	1	1	1
0.00574	14	140	23.03	14	18.6306	0.99875	1	1	1
0.00576	14	140	22.8725	14.0002	18.1079	0.999306	1	1	1
0.00578	14	140	23.5064	14.0011	18.6734	0.999861	1	1	1
0.0058	14	140	23.5764	14.003	19.1519	0.999028	1	1	1
0.00582	14	140	23.17	14.0012	18.5768	0.998611	1	1	1
0.00584	14	140	23.5375	14.0006	18.8159	0.999028	1	1	1
0.00586	14	140	23.4792	14.0003	18.6901	0.99875	1	1	1
0.00588	14	140	23.3839	14.0141	18.8547	0.999167	1	1	1
0.0059	14	140	23.3197	14	18.5234	0.999028	1	1	1
0.00592	14	140	23.2711	14.0016	18.5764	0.999167	1	1	1
0.00594	14	140	23.4306	14.0008	18.8892	0.999167	1	1	1
0.00596	14	140	23.6094	14.0006	18.7785	0.999722	1	1	1
0.00598	14	140	23.4831	14.0024	18.8029	0.999028	1	1	1
0.006	14	140	23.7183	14.0004	19.3741	0.998611	1	1	1
0.00602	14	140	23.8	14.0011	19.5346	0.998056	1	1	1
0.00604	14	140	23.7747	14.0058	19.4446	0.997917	1	1	1
0.00606	14	140	23.695	14.0046	19.0972	0.998611	1	1	1
0.00608	14	140	23.8253	14	19.5922	0.998472	1	1	1
0.0061	14	140	24.0431	14.0008	19.5108	0.99875	1	1	1
0.00612	14	140	23.8447	14.0014	19.4989	0.997917	1	1	1
0.00614	14	140	23.7903	14.0042	19.4732	0.998472	1	1	1
0.00616	14	140	23.7494	14.0026	19.2838	0.998333	1	1	1
0.00618	14	140	23.5628	14.0003	18.7994	0.999167	1	1	1
0.0062	14	140	24.2472	14.0072	19.8585	0.998333	1	1	1
0.00622	14	140	24.2317	14.0106	19.729	0.998333	1	1	1
0.00624	14	140	24.6419	14.0103	20.0862	0.998194	1	1	1
0.00626	14	140	23.8661	14.0056	19.4873	0.999167	1	1	1
0.00628	14	140	24.3289	14.0058	20.2052	0.997222	1	1	1
0.0063	14	140	24.115	14.0101	19.5858	0.998611	1	1	1
0.00632	14	140	24.1325	14.007	19.9261	0.997639	1	1	1
0.00634	14	140	24.4106	14.0048	19.8845	0.998611	1	1	1
0.00636	14	140	24.6206	14.0068	19.9404	0.998056	1	1	1
0.00638	14	140	24.2297	14.0039	19.7872	0.999028	1	1	1
0.0064	14	140	24.6653	14.0152	20.1806	0.997917	1	1	1
0.00642	14	140	24.5778	14.0005	20.0679	0.997778	1	1	1
0.00644	14	140	23.9594	14.0043	19.6681	0.998056	1	1	1
0.00646	14	140	24.6497	14.0068	20.4581	0.998194	1	1	1
0.00648	14	140	24.4825	14.006	20.182	0.997917	1	1	1
0.0065	14	140	24.3697	14.0029	19.6824	0.998194	1	1	1
0.00652	14	140	24.8908	14.0003	20.7285	0.998194	1	1	1
0.00654	14	140	24.9472	14.0052	20.7913	0.9975	1	1	1
0.00656	14	140	24.6303	14.0065	19.9864	0.998194	1	1	1
0.00658	14	140	24.8481	14.0218	20.467	0.997917	1	1	1
0.0066	14	140	24.8733	14.0072	20.6726	0.996944	1	1	1
0.00662	14	140	24.6283	14.0074	20.0221	0.998889	1	1	1
0.00664	14	140	25.2486	14.0141	20.8771	0.997917	1	1	1
0.00666	14	140	24.7275	14.0008	20.1517	0.99875	1	1	1
0.00668	14	140	25.0075	14.0214	20.7641	0.997639	1	1	1
0.0067	14	140	24.9317	14.0048	20.8204	0.9975	1	1	1
0.00672	14	140	25.2292	14	20.821	0.99875	1	1	1
0.00674	14	140	24.4397	14.0055	19.7807	0.99875	1	1	1
0.00676	14	140	24.9064	14.0024	20.5024	0.997917	1	1	1
0.00678	14	140	24.9822	14.0096	20.5634	0.998333	1	1	1
0.0068	14	140	25.5286	14.0039	21.2965	0.997361	1	1	1
0.00682	14	140	25.0989	14.0027	20.8914	0.9975	1	1	1
0.00684	14	140	25.4781	14.0073	21.3569	0.997361	1	1	1
0.00686	14	140	25.0425	14	20.9154	0.997639	1	1	1
0.00688	14	140	24.8772	14.0027	20.7534	0.997222	1	1	1
0.0069	14	140	25.3906	14.0187	21.296	0.9975	1	1	1
0.00692	14	140	25.305	14.0216	20.958	0.998056	1	1	1
0.00694	14	140	25.7133	14.0075	21.4514	0.997778	1	1	1
0.00696	14	140	25.4314	14.0044	21.7255	0.99625	1	1	1
0.00698	14	140	26.1975	14	21.8784	0.997639	1	1	1
0.007	14	140	25.6258	14.0073	21.2423	0.997639	1	1	1
0.00702	14	140	25.7658	14.0007	21.3482	0.997361	1	1	1
0.00704	14	140	26.0692	14.0076	22.046	0.996528	1	1	1
0.00706	14	140	25.6006	14.0075	21.127	0.997778	1	1	1
0.00708	14	140	25.9058	14.0063	21.6748	0.997083	1	1	1
0.0071	14	140	25.5422	14.0309	21.191	0.9975	1	1	1
0.00712	14	140	25.41	14.0056	21.0709	0.998333	1	1	1
0.00714	14	140	25.62	14.0111	21.1871	0.998056	1	1	1
0.00716	14	140	26.0925	14.0066	21.8932	0.99625	1	1	1
0.00718	14	140	25.9408	14.0076	21.9651	0.996528	1	1	1
0.0072	14	140	26.1819	14.0078	22.4435	0.996806	1	1	1
0.00722	14	140	26.0478	14.007	21.845	0.9975	1	1	1
0.00724	14	140	25.9214	14.0058	21.8228	0.997361	1	1	1
0.00726	14	140	25.9233	14.0156	21.6117	0.997222	1	1	1
0.00728	14	140	26.005	14.0073	22.3451	0.995556	1	1	1
0.0073	14	140	26.1975	14.0077	22.0976	0.997917	1	1	1
0.00732	14	140	26.2111	14.0076	21.6626	0.998333	1	1	1
0.00734	14	140	26.1547	14.0077	22.1482	0.996806	1	1	1
0.00736	14	140	26.1606	14.0036	21.6244	0.9975	1	1	1
0.00738	14	140	26.5222	14	22.2033	0.9975	1	1	1
0.0074	14	140	26.1586	14.0233	21.7929	0.997083	1	1	1
0.00742	14	140	26.5475	14.0079	22.5523	0.995694	1	1	1
0.00744	14	140	26.5397	14.0012	22.4089	0.997361	1	1	1
0.00746	14	140	26.4581	14.0059	22.3048	0.997083	1	1	1
0.00748	14	140	26.74	14.0064	22.7758	0.996944	1	1	1
0.0075	14	140	26.8178	14.0059	22.4477	0.995833	1	1	1
0.00752	14	140	26.2111	14.0001	21.7867	0.998056	1	1	1
0.00754	14	140	26.4678	14.0108	22.5029	0.996667	1	1	1
0.00756	14	140	26.3822	14.0018	22.1592	0.996389	1	1	1
0.00758	14	140	26.1567	14.0077	21.862	0.996944	1	1	1
0.0076	14	140	26.7147	14.0034	22.3941	0.997083	1	1	1
0.00762	14	140	27.3389	14.0001	23.1694	0.996667	1	1	1
0.00764	14	140	26.7517	14.0015	22.2395	0.996944	1	1	1
0.00766	14	140	26.9072	14.0077	22.6875	0.996667	1	1	1
0.00768	14	140	26.6661	14	22.4805	0.996389	1	1	1
0.0077	14	140	27.2981	14.008	23.2063	0.995694	1	1	1
0.00772	14	140	26.7283	14	22.3614	0.996111	1	1	1
0.00774	14	140	27.1036	14.003	22.8759	0.99625	1	1	1
0.00776	14	140	27.1269	14	23.044	0.996528	1	1	1
0.00778	14	140	27.4128	14.0009	23.4644	0.996389	1	1	1
0.0078	14	140	27.0239	14.0095	22.9113	0.996389	1	1	1
0.00782	14	140	27.4692	14.0074	23.4524	0.996528	1	1	1
0.00784	14	140	27.1678	14.0024	22.8884	0.9975	1	1	1
0.00786	14	140	27.1775	14.0031	23.113	0.996806	1	1	1
0.00788	14	140	27.1833	14	23.3015	0.995833	1	1	1
0.0079	14	140	27.3097	14.0009	23.0478	0.995972	1	1	1
0.00792	14	140	27.3447	14.0009	23.3189	0.995417	1	1	1
0.00794	14	140	27.1581	14.0002	22.9101	0.995972	1	1	1
0.00796	14	140	27.6306	14.0138	23.3922	0.995417	1	1	1
0.00798	14	140	27.4536	14.0003	23.3823	0.996528	1	1	1
0.008	14	140	28.1303	14.0072	24.4223	0.995556	1	1	1
0.00802	14	140	26.7964	14.0134	22.8808	0.99625	1	1	1
0.00804	14	140	27.0531	14	23.18	0.995972	1	1	1
0.00806	14	140	27.685	14.0029	23.4743	0.995278	1	1	1
0.00808	14	140	27.7939	14.0166	23.6154	0.995556	1	1	1
0.0081	14	140	28.0175	14.0014	24.0656	0.994861	1	1	1
0.00812	14	140	28.2392	14.0004	24.1536	0.994583	1	1	1
0.00814	14	140	27.86	14.0084	23.6332	0.996389	1	1	1
0.00816	14	140	27.8892	14.0034	23.3849	0.995694	1	1	1
0.00818	14	140	27.6033	14.0078	23.7337	0.995833	1	1	1
0.0082	14	140	27.1969	14.0064	23.257	0.99625	1	1	1
0.00822	14	140	28.1186	14.0014	24.2029	0.994306	1	1	1
0.00824	14	140	28.0603	14.0052	23.8975	0.995972	1	1	1
0.00826	14	140	27.9008	14.0093	23.9475	0.996111	1	1	1
0.00828	14	140	27.9631	14.0002	23.9112	0.995972	1	1	1
0.0083	14	140	28.2722	14.0001	24.0341	0.996389	1	1	1
0.00832	14	140	28.1536	14.001	24.0719	0.996528	1	1	1
0.00834	14	140	28.3422	14.008	24.5863	0.993611	1	1	1
0.00836	14	140	28.0739	14.0018	24.2149	0.995	1	1	1
0.00838	14	140	28.1303	14.0006	24.0029	0.99625	1	1	1
0.0084	14	140	28.2489	14.0215	24.308	0.995	1	1	1
0.00842	14	140	28	14.0076	23.4683	0.995556	1	1	1
0.00844	14	140	28.1497	14.0001	24.4901	0.995694	1	1	1
0.00846	14	140	28.0914	14.0048	24.3152	0.994306	1	1	1
0.00848	14	140	28.7894	14.0018	24.8558	0.995278	1	1	1
0.0085	14	140	28.8089	14.0117	24.9426	0.991944	1	1	1
0.00852	14	140	28.5153	14	24.6027	0.99625	1	1	1
0.00854	14	140	28.5503	14.0018	24.4165	0.995417	1	1	1
0.00856	14	140	28.245	14.0121	24.4966	0.995278	1	1	1
0.00858	14	140	28.7914	14.0016	24.2184	0.994583	1	1	1
0.0086	14	140	28.8186	14.0155	24.7478	0.99375	1	1	1
0.00862	14	140	28.9042	14.0021	25.0847	0.993611	1	1	1
0.00864	14	140	29.0286	14.0056	24.7004	0.99375	1	1	1
0.00866	14	140	28.245	14.0096	24.3651	0.994722	1	1	1
0.00868	14	140	29.1122	14.0085	25.1419	0.99375	1	1	1
0.0087	14	140	28.5658	14.001	24.4183	0.994861	1	1	1
0.00872	14	140	29.0753	14.0002	24.8774	0.994583	1	1	1
0.00874	14	140	28.6494	14.0011	24.8083	0.993333	1	1	1
0.00876	14	140	28.7486	14.0039	24.6641	0.993889	1	1	1
